bbl,longitude,latitude,housenum_lo,street_name
1015530032,-73.9477807,40.780123,350,EAST 91 STREET
1015530104,-73.9492682,40.7804091,303,EAST 90 STREET
1015540001,-73.9490691,40.7810431,1748,2 AVENUE
1015540030,-73.9469353,40.7807072,350,EAST 92 STREET
1015540038,-73.9477548,40.7809354,334,EAST 92 STREET
1015540049,-73.948751,40.7814738,1762,2 AVENUE
1015550033,-73.9469384,40.7814126,334,EAST 93 STREET
1015550042,-73.9476711,40.7817204,316,EAST 93 STREET
1015560005,-73.947891,40.7822914,303,EAST 93RD STREET
1015560008,-73.9476094,40.782187,311,EAST 93 STREET
1015560011,-73.9473748,40.7820853,317,EAST 93 STREET
1015570035,-73.9462404,40.7827572,328,EAST 95 STREET
1015580023,-73.9454784,40.7829106,1841,1 AVENUE
1015600016,-73.9505883,40.7725954,437,EAST 80 STREET
1015600021,-73.9502238,40.7724416,1511,YORK AVENUE
1015600028,-73.9498156,40.7727076,1531,YORK AVENUE
1015600042,-73.9512088,40.7731885,412,EAST 81 STREET
1015600044,-73.9513316,40.7732408,410,EAST 81 STREET
1015610001,-73.9511832,40.7736798,1562,1 AVENUE
1015610009,-73.9507357,40.7734903,411,EAST 81 STREET
1015610014,-73.9503422,40.7733254,421,EAST 81 STREET
1015610015,-73.9502628,40.7732924,423,EAST 81 STREET
1015610045,-73.9510132,40.7740531,1576,1 AVENUE
1015610046,-73.9510638,40.77399,1574,1 AVENUE
1015620001,-73.9509084,40.7742753,1578,1 AVENUE
1015620008,-73.9503561,40.7741571,411,EAST 82 STREET
1015620014,-73.9498796,40.7739593,423,EAST 82 STREET
1015620015,-73.9498002,40.7739263,425,EAST 82 STREET
1015620017,-73.9496414,40.7738576,429,EAST 82 STREET
1015620019,-73.9493996,40.7737559,433,EAST 82 STREET
1015620023,-73.9491216,40.7736844,1553,YORK AVENUE
1015620030,-73.9493019,40.7740413,432,EAST 83 STREET
1015620031,-73.9493813,40.7740743,430,EAST 83 STREET
1015620044,-73.9504063,40.7745084,404,EAST 83 STREET
1015630001,-73.9504385,40.7749064,1602,1 AVENUE
1015630002,-73.9503916,40.7749723,1604,1 AVENUE
1015630003,-73.9503482,40.7750326,1606,1 AVENUE
1015630004,-73.950164,40.7751643,1608,1 AVENUE
1015630005,-73.9500631,40.7748651,411,EAST 83 STREET
1015630016,-73.9492762,40.7745354,441,EAST 83 STREET
1015630017,-73.9492004,40.7745024,443,EAST 83 STREET
1015630024,-73.9486554,40.7743155,1569,YORK AVENUE
1015640037,-73.9487917,40.7754876,426,EAST 85 STREET
1015640038,-73.9488675,40.7755178,424,EAST 85 STREET
1015640041,-73.9491238,40.7756277,418,EAST 85 STREET
1015650005,-73.9492425,40.776174,407,EAST 85 STREET
1015650006,-73.9491631,40.776141,409,EAST 85 STREET
1015670029,-73.946837,40.7772598,446,EAST 88 STREET
1015670042,-73.9478765,40.7776994,410,EAST 88 STREET
1015670043,-73.9479523,40.7777324,408,EAST 88 STREET
1015680001,-73.9478724,40.7783554,1700,1 AVENUE
1015680039,-73.9471792,40.7782234,420,EAST 89 STREET
1015700024,-73.9452613,40.779013,1737,YORK AVENUE
1015760049,-73.9497296,40.7718183,1510,YORK AVENUE
1015770008,-73.9488198,40.7718536,511,EAST 80 STREET
1015770041,-73.9485561,40.7720675,518,EAST 81 STREET
1015780010,-73.9484366,40.7725204,515,EAST 81 STREET
1015790014,-73.9476635,40.7730223,521,EAST 82 STREET
1015800015,-73.9471107,40.7736204,523,EAST 83 STREET
1015800016,-73.9470277,40.7735874,525,EAST 83 STREET
1015800020,-73.9467137,40.7734555,533,EAST 83 STREET
1015820015,-73.9461132,40.7748578,529,EAST 85 STREET
1015840033,-73.9446569,40.7763393,534,EAST 88 STREET
1015840035,-73.9448915,40.7764382,524,EAST 88 STREET
1015840040,-73.9451695,40.7765536,520,EAST 88 STREET
1015840049,-73.9459959,40.7769822,1670,YORK AVENUE
1015850014,-73.9447684,40.7768883,525,EAST 88 STREET
1015860001,-73.9452007,40.7780468,1700,YORK AVENUE
1015940029,-73.9499342,40.7974816,9,CENTRAL PARK NORTH
1015940040,-73.9491974,40.7974786,1316,5 AVENUE
1016020066,-73.9547658,40.7881186,6,EAST 97 STREET
1016030031,-73.9525344,40.7876703,65,EAST 97 STREET
1016030035,-73.952195,40.7875275,71,EAST 97 STREET
1016030059,-73.9535521,40.7885491,1414,MADISON AVENUE
1016100059,-73.9505443,40.7929119,26,EAST 105 STREET
1016100060,-73.9506635,40.7929614,22,EAST 105 STREET
1016100062,-73.9507826,40.7930108,18,EAST 105 STREET
1016100064,-73.9509017,40.793063,16,EAST 105 STREET
1016140013,-73.9488668,40.7952936,21,EAST 108 STREET
1016150011,-73.948552,40.7959852,19,EAST 109 STREET
1016150014,-73.948274,40.795867,1632,MADISON AVENUE
1016160030,-73.9465765,40.7959678,71,EAST 110 STREET
1016160039,-73.9461646,40.7961158,88,EAST 111 STREET
1016210006,-73.9462265,40.7999338,5,EAST 115 STREET
1016210014,-73.9453743,40.799733,1760,MADISON AVENUE
1016210060,-73.9454572,40.7999307,24,EAST 116 STREET
1016210062,-73.9456161,40.7999966,18,EAST 116 STREET
1016210063,-73.9456955,40.8000296,16,EAST 116 STREET
1016230040,-73.9427152,40.8006677,1674,PARK AVENUE
1016240015,-73.950885,40.7863631,1490,LEXINGTON AVENUE
1016240021,-73.9504159,40.785954,155,EAST 96 STREET
1016240025,-73.9502245,40.7858743,161,EAST 96 STREET
1016240041,-73.9495529,40.7859152,158,EAST 97 STREET
1016240045,-73.9501413,40.7861625,1501,LEXINGTON AVENUE
1016250016,-73.9505559,40.7870327,1510,LEXINGTON AVENUE
1016250047,-73.9495233,40.7867304,146,EAST 98 STREET
1016250048,-73.9496425,40.7867798,142,EAST 98 STREET
1016270023,-73.9491903,40.7877924,153,EAST 99 STREET
1016270030,-73.9484502,40.7876,167,EAST 99 STREET
1016270031,-73.9483743,40.787567,169,EAST 99 STREET
1016270032,-73.9482949,40.787534,171,EAST 99 STREET
1016270037,-73.9479807,40.7876025,1794,3 AVENUE
1016270038,-73.9479373,40.7876601,1796,3 AVENUE
1016270050,-73.9488794,40.7882205,1565,LEXINGTON AVENUE
1016280020,-73.9486191,40.7885717,1569,LEXINGTON AVENUE
1016280022,-73.9487095,40.7884482,1567,LEXINGTON AVENUE
1016280050,-73.9484384,40.7888159,1575,LEXINGTON AVENUE
1016280052,-73.9485288,40.7886924,1571,LEXINGTON AVENUE
1016290011,-73.9490193,40.7894776,127,EAST 101 STREET
1016290024,-73.9480337,40.7890627,169,EAST 101 STREET
1016290025,-73.9479074,40.7890105,171,EAST 101 STREET
1016290027,-73.947781,40.7889583,173,EAST 101 STREET
1016290028,-73.9476547,40.7889061,175,EAST 101 STREET
1016290049,-73.9478566,40.7893151,158,EAST 102 STREET
1016300005,-73.9490475,40.7903093,109,EAST 102 STREET
1016300007,-73.9488887,40.7902433,113,EAST 102 STREET
1016300008,-73.9488093,40.7902104,115,EAST 102 STREET
1016300014,-73.9483111,40.7900015,127,EAST 102 STREET
1016300020,-73.9477803,40.7898531,1625,LEXINGTON AVENUE
1016300021,-73.9478635,40.7897351,1621,LEXINGTON AVENUE
1016300053,-73.9476718,40.7900507,148,EAST 103 STREET
1016300061,-73.9483433,40.7903419,126,EAST 103 STREET
1016300065,-73.9486538,40.7904738,122,EAST 103 STREET
1016300067,-73.9487874,40.7905287,118,EAST 103 STREET
1016300069,-73.9489137,40.7905809,112,EAST 103 STREET
1016300072,-73.9491664,40.7906908,102,EAST 103 STREET
1016310016,-73.9477148,40.7905694,1634,LEXINGTON AVENUE
1016310046,-73.9466748,40.7904592,170,EAST 104 STREET
1016310056,-73.9475736,40.7909152,1642,LEXINGTON AVENUE
1016310156,-73.947664,40.790789,1636,LEXINGTON AVENUE
1016320032,-73.9460029,40.7906729,181,EAST 104 STREET
1016330019,-73.9464644,40.7915679,1675,LEXINGTON AVENUE
1016330020,-73.9463416,40.7916694,1677,LEXINGTON AVENUE
1016330032,-73.9455437,40.7913013,175,EAST 105 STREET
1016330036,-73.9452729,40.7913094,1910,3 AVENUE
1016330037,-73.9452295,40.7913697,1912,3 AVENUE
1016330041,-73.9454027,40.7915647,174,EAST 106 STREET
1016330051,-73.9461319,40.7919026,154,EAST 106 STREET
1016340052,-73.9457486,40.7925365,1699,LEXINGTON AVENUE
1016340060,-73.9464128,40.7929375,124,EAST 107 STREET
1016360034,-73.943917,40.7931696,1968,3 AVENUE
1016360047,-73.9444149,40.793738,162,EAST 109 STREET
1016370040,-73.9431939,40.7941437,2002,3 AVENUE
1016370052,-73.9443926,40.794556,150,EAST 110 STREET
1016380015,-73.9445871,40.7951325,137,EAST 110 STREET
1016380016,-73.9445077,40.7950995,139,EAST 110 STREET
1016380017,-73.9444211,40.7950638,141,EAST 110 STREET
1016390035,-73.9424527,40.7950957,2024,3 AVENUE
1016390042,-73.9426835,40.7954719,172,EAST 112 STREET
1016390045,-73.9429074,40.795568,164,EAST 112 STREET
1016390052,-73.9434671,40.7956863,1795,LEXINGTON AVENUE
1016390124,-73.943478,40.7955958,1791,LEXINGTON AVENUE
1016430052,-73.9416373,40.7983204,150,EAST 116 STREET
1016430064,-73.9425976,40.7987298,114,EAST 116 STREET
1016430068,-73.9429334,40.79887,106,EAST 116 STREET
1016430070,-73.9430526,40.7989222,104,EAST 116 STREET
1016440008,-73.9421747,40.7991715,115,EAST 116 STREET
1016440011,-73.9419942,40.7990946,123,EAST 116 STREET
1016440059,-73.9417736,40.799325,136,EAST 117 STREET
1016450001,-73.9422932,40.799962,1661,PARK AVENUE
1016450039,-73.9394947,40.7992223,2156,3 AVENUE
1016450041,-73.9397583,40.7992965,170,EAST 118 STREET
1016450044,-73.9399171,40.7993652,166,EAST 118 STREET
1016460015,-73.9478745,40.7848879,223,EAST 96 STREET
1016460025,-73.9471163,40.7847668,1873,2 AVENUE
1016540001,-73.9452485,40.7902279,1883,3 AVENUE
1016540025,-73.9434432,40.7897934,2033,2 AVENUE
1016540027,-73.9433456,40.7899169,2037,2 AVENUE
1016540141,-73.9445838,40.7903978,212,EAST 105 STREET
1016550022,-73.9431359,40.7902022,2049,2 AVENUE
1016600019,-73.9410166,40.7936238,245,EAST 110 STREET
1016600024,-73.9406663,40.7936017,2147,2 AVENUE
1016600031,-73.940908,40.7939037,238,EAST 111 STREET
1016600038,-73.9413809,40.7941016,222,EAST 111 STREET
1016610016,-73.9407992,40.7943538,233,EAST 111 STREET
1016610017,-73.9407198,40.7943208,235,EAST 111 STREET
1016610018,-73.9406404,40.7942879,237,EAST 111 STREET
1016610024,-73.9402107,40.7942272,2167,2 AVENUE
1016610029,-73.9401564,40.7943919,250,EAST 112 STREET
1016610044,-73.9414777,40.7949635,204,EAST 112 STREET
1016650031,-73.9385215,40.7970068,242,EAST 116 STREET
1016650033,-73.9386515,40.7970617,238,EAST 116 STREET
1016650034,-73.9387778,40.797114,234,EAST 116 STREET
1016650036,-73.9389006,40.7971662,232,EAST 116 STREET
1016650038,-73.9390233,40.7972184,228,EAST 116 STREET
1016660006,-73.9391852,40.7979074,209,EAST 116 STREET
1016660028,-73.9380044,40.7977338,244,EAST 117 STREET
1016670001,-73.9391485,40.7986183,2143,3 AVENUE
1016670009,-73.9385202,40.798445,215,EAST 117 STREET
1016670016,-73.9379678,40.7982114,231,EAST 117 STREET
1016670018,-73.9378089,40.7981454,235,EAST 117 STREET
1016730050,-73.9441166,40.7877736,1980,2 AVENUE
1016730051,-73.94416,40.7877105,1978,2 AVENUE
1016730052,-73.944207,40.7876501,1976,2 AVENUE
1016750029,-73.9414511,40.7882883,2015,1 AVENUE
1016760009,-73.9424181,40.7891589,313,EAST 104 STREET
1016760031,-73.9411868,40.7889551,346,EAST 105 STREET
1016760032,-73.941306,40.7890128,344,EAST 105 STREET
1016760034,-73.9414143,40.7890568,340,EAST 105 STREET
1016760036,-73.9416164,40.789142,334,EAST 105 STREET
1016770009,-73.9419373,40.7897789,315,EAST 105 STREET
1016770024,-73.9407532,40.7892431,2037,1 AVENUE
1016770025,-73.9407098,40.7893035,2039,1 AVENUE
1016770035,-73.941067,40.7897373,338,EAST 106 STREET
1016770040,-73.9414641,40.7899049,328,EAST 106 STREET
1016770041,-73.9415399,40.7899379,318,EAST 106 STREET
1016770044,-73.9417565,40.7900286,312,EAST 106 STREET
1016800001,-73.9410759,40.7919249,2100,2 AVENUE
1016800011,-73.9403213,40.7916857,315,EAST 108 STREET
1016800013,-73.9401625,40.7916197,321,EAST 108 STREET
1016800015,-73.94,40.791551,323,EAST 108 STREET
1016800017,-73.9398412,40.7914851,327,EAST 108 STREET
1016800019,-73.9396859,40.7914164,331,EAST 108 STREET
1016800023,-73.9393322,40.7911884,2105,1 AVENUE
1016800025,-73.9392418,40.7913118,2109,1 AVENUE
1016800030,-73.9390321,40.7915835,2119,1 AVENUE
1016800040,-73.9399167,40.7918392,326,EAST 109 STREET
1016800041,-73.9399961,40.7918722,324,EAST 109 STREET
1016800042,-73.9400791,40.7919079,322,EAST 109 STREET
1016800052,-73.9409132,40.7921498,2108,2 AVENUE
1016810005,-73.9403639,40.7925311,305,EAST 109 STREET
1016810007,-73.9401617,40.7924431,311,EAST 109 STREET
1016810016,-73.9395011,40.7921656,331,EAST 109 STREET
1016810031,-73.9388113,40.7921982,344,EAST 110 STREET
1016820005,-73.9399119,40.7931621,305,EAST 110 STREET
1016820006,-73.9398325,40.7931292,307,EAST 110 STREET
1016820007,-73.939753,40.7930962,309,EAST 110 STREET
1016820052,-73.940002,40.793401,2154,2 AVENUE
1016830044,-73.9389794,40.7939137,314,EAST 112 STREET
1016830045,-73.939113,40.7939687,310,EAST 112 STREET
1016870011,-73.937103,40.7960838,319,EAST 115 STREET
1016870044,-73.9371243,40.7964159,312,EAST 116 STREET
1016880040,-73.9362173,40.7969808,326,EAST 117 STREET
1016880042,-73.9363364,40.797033,322,EAST 117 STREET
1016880044,-73.9365133,40.7971072,316,EAST 117 STREET
1016880050,-73.9370873,40.7974287,2274,2 AVENUE
1016890052,-73.9367184,40.7978923,2290,2 AVENUE
1017080003,-73.9358401,40.7948589,2226,1 AVENUE
1017080007,-73.9355514,40.7946117,411,EAST 114 STREET
1017080014,-73.9350099,40.7943809,425,EAST 114 STREET
1017080022,-73.9342338,40.7940181,265,PLEASANT AVENUE
1017080027,-73.9340384,40.7943392,464,EAST 115 STREET
1017080028,-73.9341142,40.7943721,462,EAST 115 STREET
1017080031,-73.9345583,40.7945151,442,EAST 115 STREET
1017080034,-73.9348002,40.7946196,434,EAST 115 STREET
1017080045,-73.9356846,40.7950729,2234,1 AVENUE
1017090024,-73.9337238,40.7947809,291,PLEASANT AVENUE
1017100029,-73.9330438,40.7957466,315,PLEASANT AVENUE
1017110033,-73.9333067,40.7964796,434,EAST 118 STREET
1017160051,-73.9321046,40.7959437,324,PLEASANT AVENUE
1017180037,-73.9450897,40.803183,2,WEST 120 STREET
1017200051,-73.945894,40.8047259,11,MT MORRIS PARK WEST
1017200054,-73.9457963,40.8049235,14,MT MORRIS PARK WEST
1017210045,-73.9454339,40.8062902,15,WEST 123 STREET
1017220039,-73.942685,40.8063602,2018,5 AVENUE
1017230023,-73.943172,40.8071043,17,WEST 125 STREET
1017240001,-73.9445652,40.8084059,318,LENOX AVENUE
1017240105,-73.9443304,40.8084113,77,WEST 126 STREET
1017250001,-73.9441024,40.809015,340A,LENOX AVENUE
1017250005,-73.9438603,40.8090314,79,WEST 127 STREET
1017250033,-73.9415385,40.8079763,2060,5 AVENUE
1017250060,-73.9430801,40.8090173,52,WEST 128 STREET
1017250069,-73.9437878,40.8093964,354,LENOX AVENUE
1017250071,-73.9438529,40.8093059,350,LENOX AVENUE
1017270052,-73.9415042,40.8099881,30,WEST 130 STREET
1017270053,-73.9415837,40.8100211,32,WEST 130 STREET
1017270123,-73.9415045,40.8096643,23,WEST 129 STREET
1017280014,-73.941771,40.8105948,49,WEST 130 STREET
1017280015,-73.941706,40.8105674,47,WEST 130 STREET
1017280018,-73.9414604,40.8104629,39,WEST 130 STREET
1017280021,-73.9412041,40.8103558,31,WEST 130 STREET
1017280050,-73.9408788,40.8105395,26,WEST 131 STREET
1017280053,-73.9411424,40.8106522,32,WEST 131 STREET
1017290007,-73.9418353,40.811443,67,WEST 131 STREET
1017290032,-73.9398997,40.8106296,5,WEST 131 STREET
1017290033,-73.9397482,40.8104456,2140,5 AVENUE
1017300009,-73.940556,40.8119584,45,WEST 132 STREET
1017300025,-73.9396315,40.8116614,25,WEST 132 STREET
1017300036,-73.9389628,40.8120261,2186,5 AVENUE
1017300045,-73.9388395,40.8125586,10,WEST 135 STREET
1017300064,-73.9401648,40.8130807,40,WEST 135 STREET
1017300075,-73.9409635,40.8127134,470,LENOX AVENUE
1017350036,-73.9367605,40.8144046,2254,5 AVENUE
1017350067,-73.9389993,40.8155833,66,WEST 138 STREET
1017450050,-73.9432272,40.8017027,1829,MADISON AVENUE
1017450071,-73.9449027,40.8022058,1469,5 AVENUE
1017490009,-73.9417862,40.805583,13,EAST 124 STREET
1017490014,-73.9413746,40.8054044,23,EAST 124 STREET
1017490016,-73.9412157,40.8053384,25,EAST 124 STREET
1017500026,-73.9399005,40.8057275,63,EAST 125 STREET
1017510058,-73.9400656,40.8069956,1990,MADISON AVENUE
1017510066,-73.9407589,40.8072293,14,EAST 127 STREET
1017530011,-73.9396636,40.8080769,19,EAST 128 STREET
1017530069,-73.9402085,40.8086673,2089,5 AVENUE
1017540025,-73.9381427,40.8082517,49,EAST 129 STREET
1017540045,-73.9377271,40.8083942,58,EAST 130 STREET
1017560069,-73.938816,40.8106043,2,EAST 132 STREET
1017670021,-73.9403535,40.8000461,147,EAST 118 STREET
1017680005,-73.9411435,40.8011993,111,EAST 119 STREET
1017680006,-73.9410641,40.8011664,113,EAST 119 STREET
1017680033,-73.9387786,40.8002429,2182,3 AVENUE
1017680038,-73.9386339,40.800424,2194,3 AVENUE
1017710052,-73.9383392,40.802809,146,EAST 123 STREET
1017830023,-73.9369525,40.7986418,2305,2 AVENUE
1017830027,-73.9367536,40.7988969,2315,2 AVENUE
1017850019,-73.9363913,40.8000166,241,EAST 120 STREET
1017860001,-73.9372896,40.8011918,2223,3 AVENUE
1017860027,-73.9354479,40.8007462,2371,2 AVENUE
1017860042,-73.9366394,40.8012711,212,EAST 122 STREET
1017880022,-73.9347535,40.8016735,2401,2 AVENUE
1017880025,-73.9346197,40.8018573,2407,2 AVENUE
1017880026,-73.9345763,40.8019177,2409,2 AVENUE
1017880044,-73.9357604,40.8025441,208,EAST 124 STREET
1017890001,-73.9358791,40.803052,2283,3 AVENUE
1017890021,-73.934471,40.8024967,245,EAST 124 STREET
1017890028,-73.9341096,40.8026722,256,EAST 125 STREET
1017950018,-73.9352051,40.797875,335,EAST 118 STREET
1017950020,-73.935086,40.7978228,339,EAST 118 STREET
1017950026,-73.9345841,40.7976908,2301,1 AVENUE
1017950029,-73.9344684,40.7978444,2319,1 AVENUE
1017960006,-73.9357386,40.7989211,307,EAST 119 STREET
1018020038,-73.9318918,40.8026737,322,EAST 126 STREET
1018020039,-73.9319965,40.8027176,320,EAST 126 STREET
1018020040,-73.932076,40.8027506,318,EAST 126 STREET
1018020048,-73.9327078,40.80302,302,EAST 126 STREET
1018060007,-73.9336238,40.7972072,411,EAST 118 STREET
1018070028,-73.931702,40.7975711,375,PLEASANT AVENUE
1018070041,-73.9328429,40.7980274,416,EAST 120 STREET
1018150038,-73.9306235,40.796264,524,EAST 119 STREET
1018200041,-73.9530247,40.7990063,108,WEST 111 STREET
1018200055,-73.954126,40.7994706,146,WEST 111 STREET
1018200057,-73.9542343,40.7995173,148,WEST 111 STREET
1018210004,-73.9542736,40.8001376,1829,ADAM C POWELL BLVD
1018210046,-73.952757,40.7996978,19,ST NICHOLAS AVENUE
1018210049,-73.9531144,40.7998681,120,WEST 112 STREET
1018210064,-73.954176,40.8002693,1831,ADAM C POWELL BLVD
1018220017,-73.9528288,40.8002358,47,ST NICHOLAS AVENUE
1018220018,-73.9527998,40.8003374,49,ST NICHOLAS AVENUE
1018220024,-73.9521319,40.7999775,40,ST NICHOLAS AVENUE
1018220057,-73.9533449,40.8007877,140,WEST 113 STREET
1018230031,-73.9513225,40.8004795,65,LENOX AVENUE
1018230039,-73.9514378,40.8008061,106,WEST 114 STREET
1018230042,-73.95177,40.8009463,112,WEST 114 STREET
1018250041,-73.9507433,40.8021563,112,WEST 116 STREET
1018250045,-73.9511225,40.8023156,120,WEST 116 STREET
1018250063,-73.9522779,40.8028623,1917,ADAM C POWELL BLVD
1018260013,-73.9566682,40.8003032,225,CENTRAL PARK NORTH
1018260018,-73.956336,40.8001247,211,CENTRAL PARK NORTH
1018260022,-73.955993,40.8000285,207,CENTRAL PARK NORTH
1018270016,-73.9561369,40.800819,233,WEST 111 STREET
1018270020,-73.955822800000007,40.8006871,217,WEST 111 STREET
1018270026,-73.9553425,40.8004866,205,WEST 111 STREET
1018270029,-73.9551657,40.8003054,1836,ADAM C POWELL BLVD
1018280001,-73.9568514,40.8018211,2070,8 AVENUE
1018280030,-73.9546451,40.8010106,1854,ADAM C POWELL BLVD
1018280032,-73.9545547,40.8011313,1858,ADAM C POWELL BLVD
1018280034,-73.954439,40.8012904,200,WEST 113 STREET
1018290001,-73.9563959,40.8024495,2090,FREDRICK DOUGLASS BL
1018290002,-73.9563453,40.8025153,2092,FREDRICK DOUGLASS BL
1018290015,-73.9553017,40.8021087,247,WEST 113 STREET
1018290017,-73.9551428,40.80204,243,WEST 113 STREET
1018300058,-73.9553298,40.8032697,274,WEST 115 STREET
1018310001,-73.9554812,40.8037062,2130,FREDRICK DOUGLASS BL
1018310025,-73.9536323,40.8030495,205,WEST 115 STREET
1018310029,-73.9532748,40.8028984,1902,ADAM C POWELL BLVD
1018310048,-73.9540907,40.8035575,230,WEST 116 STREET
1018320016,-73.9658284,40.7924399,27,WEST 96 STREET
1018320043,-73.9659076,40.7928077,28,WEST 97 STREET
1018380021,-73.9629443,40.7961718,50,MANHATTAN AVENUE
1018380041,-73.9624387,40.7962787,12,WEST 103 STREET
1018390018,-73.962413,40.7969292,78,MANHATTAN AVENUE
1018400055,-73.9625858,40.7979777,54,WEST 105 STREET
1018410061,-73.962708,40.7989796,935,COLUMBUS AVENUE
1018420007,-73.9619494,40.7991605,61,WEST 106 STREET
1018420010,-73.9617761,40.7990864,57,WEST 106 STREET
1018420012,-73.9616569,40.7990369,53,WEST 106 STREET
1018420053,-73.9614979,40.7992976,60,WEST 107 STREET
1018420055,-73.9616531,40.7993635,64,WEST 107 STREET
1018420057,-73.9618084,40.7994267,66,WEST 107 STREET
1018430022,-73.9603096,40.799289,15,WEST 107 STREET
1018430037,-73.9597677,40.7993903,4,WEST 108 STREET
1018430040,-73.9599302,40.7994563,8,WEST 108 STREET
1018430044,-73.9603454,40.7997281,18,WEST 108 STREET
1018430060,-73.9615443,40.8001375,72,WEST 108 STREET
1018440009,-73.9609085,40.8003624,63,WEST 108 STREET
1018440025,-73.9596483,40.7998322,7,WEST 108 STREET
1018440027,-73.959493,40.7997663,3,WEST 108 STREET
1018440058,-73.960948,40.8007082,66,WEST 109 STREET
1018460003,-73.9591526,40.8013197,246,MANHATTAN AVENUE
1018460036,-73.9585021,40.8018162,311,WEST 111 STREET
1018460040,-73.9581663,40.8016734,305,WEST 111 STREET
1018460041,-73.9580724,40.8016322,303,WEST 111 STREET
1018460042,-73.9579352,40.8014592,2049,FREDRICK DOUGLASS BL
1018460043,-73.9578882,40.8015251,2051,FREDRICK DOUGLASS BL
